idHistory,vehicle_type,vehicle_name,fuel_type,machine_capacity,daily_emission,distance,location,location_address,time_used,time_travel,user_id,avg_daily_emission,avg_distance_user,motor_counts,mobil_counts,challenge_id,chal_name
dc595b49-24ff-4a57-9fe6-b47f0a123b2b,mobil,Suzuki Ertiga,Pertalite,1000,705533,36043,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-04-23 00:00:00,30,f2d20b1b-34ea-4dd5-bd33-06277897ce89,2495486.4,25617.3,5,5,CHALLENGE015,Eco Grocer
f033df82-ce37-4cb7-8a38-e4a751cc7218,mobil,Daihatsu Xenia,Diesel,1800,958042,35377,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-04-19 00:00:00,176,9761941f-4c75-4208-8552-c77ce1fc9e57,2799837.2,27666.1,5,5,CHALLENGE020,Shop Local
62ad3d52-99d3-4a6d-a4cc-55234781cace,sepeda motor,Yamaha NMAX,Pertamax Turbo,1500,364012,33595,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-04-10 00:00:00,103,a5666dc2-4ffd-42fd-b012-7dd55bf44d46,2645761.1,29860.1,6,4,CHALLENGE010,Carbon Saver
79be2d3b-ad3a-4126-abc7-46895ef9b6e3,mobil,Daihatsu Xenia,Pertamax Turbo,1200,3077311,20905,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-06-09 00:00:00,16,4b795e99-d13a-4fec-bd14-5b1b13d450f6,2821447.2,24000.9,2,8,CHALLENGE016,School or Workplace Stroll
4859ee6b-373d-4c0e-bf85-ca3645a4772c,mobil,Mitsubishi Pajero,Pertamax Turbo,1800,93011,2092,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-12-29 00:00:00,179,63d72d20-95e8-420d-99c0-71225e2d7dd0,3112951.2,13802.0,5,5,CHALLENGE020,Shop Local
7c170f51-a9f7-4e69-bda8-58211048dd95,mobil,Honda Brio,Shell Super,1800,786279,39179,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-11-18 00:00:00,52,7ee010d6-7f51-4a67-bf6b-7e8e334707f2,2066615.8,27371.9,3,7,CHALLENGE009,Local Living
d75655d9-88ff-4762-906b-0f8c5d14619b,sepeda motor,Vespa Sprint,Pertalite,1000,2053658,34666,Warkop Pak Min,"Turus, Ternyang, Malang Regency, East Java, Indonesia",2024-01-01 00:00:00,200,11c40027-0c39-42b0-9f2c-7f689a4fe902,2604622.2,28674.7,4,6,CHALLENGE022,One Car-Free Day
06293ed3-b6e1-4121-98b5-dc35ee17d294,mobil,Honda Brio,Shell Super,100,791909,30108,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-03-19 00:00:00,87,9761941f-4c75-4208-8552-c77ce1fc9e57,2799837.2,27666.1,5,5,CHALLENGE015,Eco Grocer
ea2e6769-41d3-4662-99ed-35d828de8e96,sepeda motor,Honda Beat,Shell Super,250,4348415,29147,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-07-10 00:00:00,10,ff315c64-29b8-4ce5-8f4c-bfbd1f7dc490,3474668.0,24158.1,5,5,CHALLENGE015,Eco Grocer
4c0afaf2-b70e-4886-99a2-3ceeb35a5269,sepeda motor,Yamaha NMAX,Pertamax Turbo,100,3659100,49260,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-09-18 00:00:00,79,8d5a2d4f-d4f9-4f64-a322-0de2c628ea80,2539784.3,27465.3,7,3,CHALLENGE005,Park and Walk
7ae18399-9159-45f0-8cc9-c4da4057892a,sepeda motor,Suzuki GSX,Pertamax Turbo,125,4235727,13386,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-11-30 00:00:00,93,9c800aaa-c130-4867-a482-52e43f5f8c26,2672462.4,17401.3,5,5,CHALLENGE006,Car-Free Commute
2eaff8a1-b4df-4ae3-9e8e-0c0b34abb368,sepeda motor,Kawasaki Ninja,Diesel,150,2070619,14136,Cv. Berkah Semi Mandiri,"Tempel, Kambingan, Gresik Regency, East Java, Indonesia",2023-03-22 00:00:00,114,a5666dc2-4ffd-42fd-b012-7dd55bf44d46,2645761.1,29860.1,6,4,CHALLENGE027,Eco Friend Meetup
5c20e22c-8cc0-4d19-b802-ba9ed080e639,mobil,Suzuki Ertiga,Pertamax Turbo,200,430684,28401,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-10-26 00:00:00,109,210073a0-5dfe-4908-bdad-2c1d22483ef7,2435501.4,25827.7,2,8,CHALLENGE006,Car-Free Commute
2cd73767-c10a-42af-bd09-21cf5ef66464,sepeda motor,Yamaha NMAX,Pertamax Turbo,1500,588311,49045,Pakuwon Mall,"Jalan Mayjend. Jonosewojo, Babatan, Surabaya, East Java, Indonesia",2023-10-19 00:00:00,124,7eaf6a97-b960-40ef-971f-ad77580d7bfa,2139303.4,23887.9,6,4,CHALLENGE009,Local Living
b5f3356a-a986-48b8-a9fb-25a68f28bb5e,sepeda motor,Honda Beat,Pertamax,250,717614,20590,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-11-09 00:00:00,64,12ccb230-5b6e-49cf-b22c-a7726ee6b454,2151183.3,19368.6,5,5,CHALLENGE022,One Car-Free Day
86565c39-9ead-4ed3-8848-2df4c8b9893d,sepeda motor,Honda Beat,Diesel,250,4223004,45157,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-07-17 00:00:00,51,68d4379a-3450-44a1-9fff-f08e57ba5b8f,1956147.4,31332.1,6,4,CHALLENGE002,Vehicle Switch Challenge
0d32a50e-8d8b-43c3-a080-26a3a9851bf6,mobil,Honda Brio,Diesel,1800,3323317,15845,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-09-14 00:00:00,23,d15869f6-047e-4f46-8a44-b4d848d11182,2259552.1,24790.8,4,6,CHALLENGE029,Ride Share
0addba1a-3d3a-437d-8928-1ee7b1d2f81a,sepeda motor,Vespa Sprint,Diesel,1800,1155980,382,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-02-16 00:00:00,75,015fc899-ae7a-4301-9e54-29634bcef4c3,2292038.9,26690.2,8,2,CHALLENGE010,Carbon Saver
c57658be-c55d-4459-8209-ad02757901b6,mobil,Suzuki Ertiga,Pertalite,2000,2723340,3244,Halte Dukuh Atas 1,"Kuningan, Setia Budi, South Jakarta City, Jakarta, Indonesia",2023-12-01 00:00:00,61,9c800aaa-c130-4867-a482-52e43f5f8c26,2672462.4,17401.3,5,5,CHALLENGE027,Eco Friend Meetup
68f85ba8-d2c0-406d-a6ae-71a961f0a4b0,mobil,Honda Brio,Pertalite,1800,2719072,21379,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2024-01-01 00:00:00,67,44adc61e-26fe-437e-8a7b-d62d035ce5c1,2855933.6,26723.0,5,5,CHALLENGE004,Zero Emissions Day
68d84c49-a454-4d72-869b-9007f15ca820,sepeda motor,Honda Beat,Pertamax Turbo,1800,1518936,45079,SDN 1 Martapura OKU Timur,"Jalan Merdeka, Baru City, East Ogan Komering Ulu Regency, South Sumatra, Indonesia",2023-09-27 00:00:00,50,4b795e99-d13a-4fec-bd14-5b1b13d450f6,2821447.2,24000.9,2,8,CHALLENGE007,Weekend Walkabout
3514dc19-4547-4f04-a927-c4ea9459e418,sepeda motor,Vespa Sprint,Pertamax Turbo,250,1238253,34950,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-07-29 00:00:00,41,9e79b7ba-6fe1-4872-be49-41388a175aac,2631645.2,20409.3,5,5,CHALLENGE011,Green Groceries
cb4f76de-ad5c-4ea8-934a-c81e55b375d8,mobil,Mitsubishi Pajero,Pertamax Turbo,1000,465571,4277,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-04-24 00:00:00,109,210073a0-5dfe-4908-bdad-2c1d22483ef7,2435501.4,25827.7,2,8,CHALLENGE011,Green Groceries
f1295e28-c0ae-4622-9e5c-0f1d82b2c2d3,sepeda motor,Suzuki GSX,Shell Super,1800,3965683,28110,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-01-24 00:00:00,34,47b8a1b3-8f4b-4214-8c48-b162e3ee2962,2779171.8,28961.0,7,3,CHALLENGE006,Car-Free Commute
93eb66f0-bedb-48ae-9b2b-56696eeceab2,sepeda motor,Yamaha NMAX,Shell Super,1000,3221261,10526,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-04-20 00:00:00,30,63d72d20-95e8-420d-99c0-71225e2d7dd0,3112951.2,13802.0,5,5,CHALLENGE010,Carbon Saver
535f4065-4653-4095-97e0-a5fc440f6c88,sepeda motor,Honda Beat,Diesel,1500,4339994,11449,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-04-30 00:00:00,196,015fc899-ae7a-4301-9e54-29634bcef4c3,2292038.9,26690.2,8,2,CHALLENGE029,Ride Share
90f8d69a-56d9-468f-aec0-e8f2150f806a,sepeda motor,Kawasaki Ninja,Shell Super,250,3198527,17553,National Taiwan University of Science and Technology,"Section 4, Keelung Road, Da’an District, Taipei City, Taiwan",2023-02-04 00:00:00,126,9c800aaa-c130-4867-a482-52e43f5f8c26,2672462.4,17401.3,5,5,CHALLENGE015,Eco Grocer
8b0f8132-07eb-40c7-a3a9-bc3ac7ab6a0f,mobil,Toyota Avanza,Diesel,125,1600893,14202,Universitas Negeri Malang,"Jalan Cakrawala, Sumbersari, Malang City, East Java, Indonesia",2023-02-22 00:00:00,32,4b795e99-d13a-4fec-bd14-5b1b13d450f6,2821447.2,24000.9,2,8,CHALLENGE029,Ride Share
e1e84ec4-0347-48a2-9fa1-be415b5d6e3e,sepeda motor,Kawasaki Ninja,Diesel,250,1710127,2297,National Taiwan University of Science and Technology,"Section 4, Keelung Road, Da’an District, Taipei City, Taiwan",2023-06-06 00:00:00,2,886bb7f5-7494-43fb-8e75-78a25bbcd733,1126129.7,27395.1,3,7,CHALLENGE005,Park and Walk
a4326091-a667-4cd2-bdff-02b23046ccda,mobil,Daihatsu Xenia,Pertamax Turbo,125,2052895,4129,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-09-16 00:00:00,26,7eaf6a97-b960-40ef-971f-ad77580d7bfa,2139303.4,23887.9,6,4,CHALLENGE024,Public Transport Experiment
cbf2bca4-e28a-4e54-a781-62088f669bef,sepeda motor,Kawasaki Ninja,Pertamax,1800,3225066,13753,Pakuwon Mall,"Jalan Mayjend. Jonosewojo, Babatan, Surabaya, East Java, Indonesia",2023-09-11 00:00:00,147,f3bbceec-1278-4588-88d8-a642942b8a99,3223008.9,20298.5,5,5,CHALLENGE022,One Car-Free Day
58d59c42-160f-4b97-8975-8459096a2a00,mobil,Toyota Avanza,Pertalite,100,2840668,22714,Universitas Negeri Malang,"Jalan Cakrawala, Sumbersari, Malang City, East Java, Indonesia",2023-03-02 00:00:00,134,7eaf6a97-b960-40ef-971f-ad77580d7bfa,2139303.4,23887.9,6,4,CHALLENGE022,One Car-Free Day
03633358-4d7e-497e-8294-af9ebaf4ce30,mobil,Mitsubishi Pajero,Diesel,150,2492629,17323,Gubeng,"Surabaya, East Java, Indonesia",2023-09-06 00:00:00,52,3e348b6c-5b33-4178-aabd-92a3b0a00523,2222908.0,23188.8,5,5,CHALLENGE011,Green Groceries
07f04604-20cc-4cda-991f-8a4bd4682e8d,sepeda motor,Suzuki GSX,Pertamax,100,863715,9459,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-01-01 00:00:00,158,a73a0143-1563-4e72-9b63-9a2f81120e5c,2136457.0,32746.4,7,3,CHALLENGE009,Local Living
f20ea7bb-8593-4b78-b95b-1ba75017b7f6,mobil,Toyota Avanza,Diesel,200,2442716,41329,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-02-18 00:00:00,18,93528ae0-ee20-4aa3-806c-acb9ae103dca,2225321.8,23862.4,6,4,CHALLENGE003,Green Mile
83aabde7-d619-4177-965b-b5ce341ab4e7,sepeda motor,Suzuki GSX,Pertalite,1200,1876863,45611,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-05-03 00:00:00,61,e101eb75-7ac2-4f71-b98f-b7559621e8fd,2328302.0,27607.0,6,4,CHALLENGE016,School or Workplace Stroll
e55d2657-069f-4863-9289-89243e737d16,sepeda motor,Vespa Sprint,Pertalite,250,3450149,3159,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-06-02 00:00:00,171,dab5ed14-ba64-4c4d-a80b-263f258566f0,2823934.3,22951.9,4,6,CHALLENGE029,Ride Share
f86ccd81-c6d2-4f05-b48e-bd90a5f04dba,sepeda motor,Yamaha NMAX,Pertamax,150,2887201,46657,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-10-24 00:00:00,3,015fc899-ae7a-4301-9e54-29634bcef4c3,2292038.9,26690.2,8,2,CHALLENGE016,School or Workplace Stroll
1ff2294c-7a02-4c06-b094-2ee0e5c43741,mobil,Honda Brio,Pertamax Turbo,125,4165764,40535,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-07-09 00:00:00,154,a5666dc2-4ffd-42fd-b012-7dd55bf44d46,2645761.1,29860.1,6,4,CHALLENGE011,Green Groceries
84cdd636-1b6e-4ea7-8992-23c3be0c1019,sepeda motor,Suzuki GSX,Shell Super,250,4137691,16291,Bebek Kerto Jalibar Kepanjen,"Jalan Raya Pepen, RT.02/RW.01, Pepen, Mojosari, Malang Regency, East Java, Indonesia",2023-02-26 00:00:00,5,913faf2b-3f75-4281-b76d-a62e69c2673c,3264225.0,24096.8,6,4,CHALLENGE001,Eco Commuter
422e26ed-d341-4952-8318-642059ecfc51,mobil,Daihatsu Xenia,Pertamax,125,672202,4818,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-09-16 00:00:00,126,ac5bff56-cc41-44db-a652-237baf3bf879,2035031.4,18210.8,6,4,CHALLENGE004,Zero Emissions Day
d6ee2180-8c31-4e22-8311-92474fec50d8,sepeda motor,Suzuki GSX,Shell Super,200,978646,8842,RSUD KANJURUHAN KAB. MALANG,"Jalan Panji, Krajan, Panggungrejo, Malang Regency, East Java, Indonesia",2023-05-06 00:00:00,11,12ccb230-5b6e-49cf-b22c-a7726ee6b454,2151183.3,19368.6,5,5,CHALLENGE006,Car-Free Commute
793a711f-b5b9-4337-b47b-2623978afdef,sepeda motor,Suzuki GSX,Shell Super,1800,3954908,26382,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-05-06 00:00:00,197,d46bd423-0f44-4f70-8299-6a6f36996a0e,2668304.0,31030.3,6,4,CHALLENGE011,Green Groceries
604d2c99-7d22-4a2e-8de6-6b424724c380,mobil,Suzuki Ertiga,Pertamax,200,2456712,37117,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-06-27 00:00:00,65,a0a07457-ea97-4c6a-97be-6a835f7f81f4,2769425.2,22613.6,2,8,CHALLENGE027,Eco Friend Meetup
53373efc-d9cf-415f-a388-8c33d8f96d9a,sepeda motor,Suzuki GSX,Diesel,125,4643676,2143,RSUD KANJURUHAN KAB. MALANG,"Jalan Panji, Krajan, Panggungrejo, Malang Regency, East Java, Indonesia",2023-02-07 00:00:00,1,b0414303-e203-46f3-b27a-1983d305c372,2780638.8,24871.6,7,3,CHALLENGE020,Shop Local
d9c7330f-96d8-48ec-84d0-84082629119a,sepeda motor,Kawasaki Ninja,Pertamax Turbo,200,596754,8715,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-01-04 00:00:00,18,e101eb75-7ac2-4f71-b98f-b7559621e8fd,2328302.0,27607.0,6,4,CHALLENGE007,Weekend Walkabout
663743a1-c1a8-4793-9ac3-6b28a5f50385,sepeda motor,Vespa Sprint,Pertamax,125,4281034,14452,Gubeng,"Surabaya, East Java, Indonesia",2023-12-12 00:00:00,140,2a51c890-9272-4c63-a4e6-4614e3e74863,2851157.7,22206.3,6,4,CHALLENGE007,Weekend Walkabout
a4a6d3de-f4f6-432f-8c8a-f28b9c101149,sepeda motor,Yamaha NMAX,Pertamax Turbo,1800,3149046,47984,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-04-07 00:00:00,38,a73a0143-1563-4e72-9b63-9a2f81120e5c,2136457.0,32746.4,7,3,CHALLENGE015,Eco Grocer
445525ff-1207-4f6b-b125-b407ca6cfc0c,sepeda motor,Vespa Sprint,Pertalite,200,4342409,26539,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-09-14 00:00:00,123,f2d20b1b-34ea-4dd5-bd33-06277897ce89,2495486.4,25617.3,5,5,CHALLENGE005,Park and Walk
d2442e25-ecbc-4326-af9b-ef1ae3455629,mobil,Honda Brio,Shell Super,150,2998959,27223,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-02-28 00:00:00,21,80b01657-a9fd-4b54-aaae-31bf1b296080,1985290.1,27551.2,3,7,CHALLENGE024,Public Transport Experiment
ca8dd151-07bc-4f40-8f6e-8ca97a670aa2,sepeda motor,Yamaha NMAX,Diesel,250,2851831,20445,Universitas Yudharta,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-01-08 00:00:00,52,955e4fb4-95da-4e87-adee-2a7fff479979,2186638.1,19709.3,8,2,CHALLENGE010,Carbon Saver
cbc62cc5-86ac-40b2-b7fe-e8eb9fff697d,sepeda motor,Vespa Sprint,Pertamax,100,391719,2567,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-09-02 00:00:00,170,913faf2b-3f75-4281-b76d-a62e69c2673c,3264225.0,24096.8,6,4,CHALLENGE018,Eco-Friendly Errand
39137e4c-110a-4366-b0af-84a74e9c40d2,mobil,Toyota Avanza,Diesel,125,2328786,39944,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-04-21 00:00:00,177,8d5a2d4f-d4f9-4f64-a322-0de2c628ea80,2539784.3,27465.3,7,3,CHALLENGE028,Cycle Commute Challenge
1c09387f-72b2-42ba-a5c1-520815745fe9,mobil,Suzuki Ertiga,Pertamax,200,1067361,15797,Warkop Pak Min,"Turus, Ternyang, Malang Regency, East Java, Indonesia",2023-12-13 00:00:00,78,9e79b7ba-6fe1-4872-be49-41388a175aac,2631645.2,20409.3,5,5,CHALLENGE002,Vehicle Switch Challenge
700825fb-39f8-4b27-8144-4e6adcfe6744,mobil,Daihatsu Xenia,Diesel,1200,3281500,33831,MULYO fotocopy,"Desa, RT.01/RW.08, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-07-18 00:00:00,140,11a28650-9e1f-4fa5-bb0e-621c51bd9770,3439949.8,25863.8,2,8,CHALLENGE006,Car-Free Commute
b49af0d2-43d9-48f1-ba83-a7193c1e8ecb,sepeda motor,Kawasaki Ninja,Diesel,125,2917969,23773,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-02-16 00:00:00,198,11a28650-9e1f-4fa5-bb0e-621c51bd9770,3439949.8,25863.8,2,8,CHALLENGE027,Eco Friend Meetup
f1294eca-3637-4b73-b272-a13fddff70b7,mobil,Toyota Avanza,Diesel,2000,3586980,11908,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-09-15 00:00:00,189,29722f8d-6e0b-4cc3-b6e1-ff0d18d3ebf2,3204203.9,32734.6,5,5,CHALLENGE007,Weekend Walkabout
76aaf7fb-e931-48d2-b907-b02512efbd43,sepeda motor,Vespa Sprint,Pertamax Turbo,1200,1385542,33269,Universitas Negeri Malang,"Jalan Cakrawala, Sumbersari, Malang City, East Java, Indonesia",2023-07-20 00:00:00,177,d46bd423-0f44-4f70-8299-6a6f36996a0e,2668304.0,31030.3,6,4,CHALLENGE028,Cycle Commute Challenge
0e69c26a-8046-4dfc-bc54-e43f667992e0,mobil,Mitsubishi Pajero,Pertamax,1200,3214919,29633,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-07-14 00:00:00,172,a5666dc2-4ffd-42fd-b012-7dd55bf44d46,2645761.1,29860.1,6,4,CHALLENGE020,Shop Local
0d74d6b6-58b0-413d-a36d-c938388f6ff3,sepeda motor,Honda Beat,Diesel,1800,2625668,6471,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-03-22 00:00:00,8,f3bbceec-1278-4588-88d8-a642942b8a99,3223008.9,20298.5,5,5,CHALLENGE018,Eco-Friendly Errand
7b20be50-7ad2-40ce-8ef6-dc07c6378b78,mobil,Mitsubishi Pajero,Pertalite,200,4942587,38819,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-02-28 00:00:00,192,7ee010d6-7f51-4a67-bf6b-7e8e334707f2,2066615.8,27371.9,3,7,CHALLENGE011,Green Groceries
5edd2908-302e-4bf1-b152-652c89225252,mobil,Suzuki Ertiga,Pertamax Turbo,1000,1135444,18788,Gubeng,"Surabaya, East Java, Indonesia",2023-06-25 00:00:00,167,7ee010d6-7f51-4a67-bf6b-7e8e334707f2,2066615.8,27371.9,3,7,CHALLENGE006,Car-Free Commute
50b3bc8a-e730-4a20-b30b-4e0a0a305ecd,mobil,Honda Brio,Diesel,250,3112215,24480,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-09-18 00:00:00,152,11a28650-9e1f-4fa5-bb0e-621c51bd9770,3439949.8,25863.8,2,8,CHALLENGE001,Eco Commuter
f6e28bc2-953e-4d8c-b5cc-55775652cdb4,mobil,Mitsubishi Pajero,Diesel,2000,1998393,21316,SDN 19 Martapura,"Baru City, East Ogan Komering Ulu Regency, South Sumatra, Indonesia",2023-12-23 00:00:00,163,72b17578-7730-4bfd-bbca-f65f453effec,2079180.2,14673.1,4,6,CHALLENGE012,Weekend Warrior
9e3b84d2-b00a-45fb-83f6-43da8c0520ac,mobil,Daihatsu Xenia,Pertamax Turbo,150,4486025,34639,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-08-31 00:00:00,171,97092f87-2504-4951-b43a-30eeb35f3631,2563065.8,24507.6,6,4,CHALLENGE003,Green Mile
898fd4e8-6426-41cb-9397-098ac2ee65c1,mobil,Toyota Avanza,Pertalite,250,2773953,16171,Universitas Yudharta,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-02-23 00:00:00,164,9761941f-4c75-4208-8552-c77ce1fc9e57,2799837.2,27666.1,5,5,CHALLENGE027,Eco Friend Meetup
4b83a3fd-6c00-4408-a1e0-ca8505cc2bf0,sepeda motor,Honda Beat,Pertamax Turbo,1800,1226619,41173,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-12-21 00:00:00,44,d15869f6-047e-4f46-8a44-b4d848d11182,2259552.1,24790.8,4,6,CHALLENGE020,Shop Local
fe3e42b1-d14a-4fa7-a89e-54a188f6ab3e,sepeda motor,Vespa Sprint,Shell Super,100,1562033,42020,SDN 1 Martapura OKU Timur,"Jalan Merdeka, Baru City, East Ogan Komering Ulu Regency, South Sumatra, Indonesia",2023-08-27 00:00:00,69,210073a0-5dfe-4908-bdad-2c1d22483ef7,2435501.4,25827.7,2,8,CHALLENGE012,Weekend Warrior
f1e730bd-7b1f-425b-9584-d8e305f20dc1,mobil,Suzuki Ertiga,Shell Super,1800,4283457,3601,Gubeng,"Surabaya, East Java, Indonesia",2023-04-02 00:00:00,77,0e1e4fb5-04cc-4e0d-bbc3-4cfc1e970074,2940243.8,19111.9,7,3,CHALLENGE020,Shop Local
528ee488-c366-4449-a27a-afa991e83f98,mobil,Mitsubishi Pajero,Pertalite,150,2514388,41454,Nur Cahyono,"Jalan Randupitu-Gunung Gangsir, Randu Pitu, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-06-29 00:00:00,184,80b01657-a9fd-4b54-aaae-31bf1b296080,1985290.1,27551.2,3,7,CHALLENGE002,Vehicle Switch Challenge
9d9c3fb1-5c00-45cf-ad8f-3ee5e84c14f5,sepeda motor,Honda Beat,Shell Super,2000,930451,2909,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-05-26 00:00:00,137,7274d003-1e91-472f-ae5d-3a3e0ec3a15e,2129000.9,30885.5,4,6,CHALLENGE015,Eco Grocer
d67b1cb4-f8f7-4025-8039-30e583255cbb,sepeda motor,Vespa Sprint,Shell Super,1800,3376104,23309,Pakuwon Mall,"Jalan Mayjend. Jonosewojo, Babatan, Surabaya, East Java, Indonesia",2023-05-26 00:00:00,8,8d5a2d4f-d4f9-4f64-a322-0de2c628ea80,2539784.3,27465.3,7,3,CHALLENGE027,Eco Friend Meetup
6965c0da-54dc-46f2-897d-5c9c592a8303,mobil,Toyota Avanza,Diesel,1800,3966850,48733,MULYO fotocopy,"Desa, RT.01/RW.08, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-04-09 00:00:00,16,e101eb75-7ac2-4f71-b98f-b7559621e8fd,2328302.0,27607.0,6,4,CHALLENGE013,Nature Stroll
0637ad23-7cfa-45d2-aeab-d3ce864f2e04,sepeda motor,Kawasaki Ninja,Diesel,1500,4511017,8030,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-05-06 00:00:00,76,97092f87-2504-4951-b43a-30eeb35f3631,2563065.8,24507.6,6,4,CHALLENGE029,Ride Share
391717c3-a4e2-4d03-ab73-9195ed3f4cbc,mobil,Daihatsu Xenia,Pertalite,200,1973913,33953,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-11-29 00:00:00,78,3c355b38-01b2-4080-8a1e-9d3cc1f64241,2841252.4,26620.9,3,7,CHALLENGE001,Eco Commuter
