idHistory,vehicle_type,vehicle_name,fuel_type,machine_capacity,daily_emission,distance,location,location_address,time_used,time_travel,user_id
6483b8f6-316a-4f98-83fe-b4d02c2a9728,sepeda motor,Vespa Sprint,Shell Super,1000,4198489,32318,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-03-30 00:00:00,105,
bf22b0ca-1538-45fe-a763-ce9a1cacdcd0,sepeda motor,Suzuki GSX,Pertalite,200,4444101,5415,MULYO fotocopy,"Desa, RT.01/RW.08, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-11-15 00:00:00,32,
e7895b1d-7ae6-44e7-9c04-27d99da0a492,sepeda motor,Honda Beat,Diesel,2000,3917684,7239,MULYO fotocopy,"Desa, RT.01/RW.08, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-04-18 00:00:00,1,
572e435a-4c66-4688-9999-1dad673f83ed,sepeda motor,Yamaha NMAX,Pertalite,1800,4485313,38754,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-10-04 00:00:00,59,
d4ed116f-314c-4fb7-bd6c-f4f0f774a8fe,mobil,Suzuki Ertiga,Pertamax,1800,560779,10057,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-11-30 00:00:00,49,
87c11aac-356b-416d-8f96-d80000b2a316,mobil,Daihatsu Xenia,Pertamax Turbo,1200,2826587,42232,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-07-12 00:00:00,142,
45cd25c2-919d-4c77-9cb3-df111aadc832,mobil,Suzuki Ertiga,Pertamax,1500,1076245,31579,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-06-20 00:00:00,149,
bc9b21a5-0a44-4351-9aa1-3f9b9349d73f,sepeda motor,Yamaha NMAX,Shell Super,150,2911425,10658,Universitas Yudharta,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-04-30 00:00:00,175,
3f383904-fef1-4078-8423-53338b8f9a04,mobil,Toyota Avanza,Diesel,1500,1769122,1383,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-09-10 00:00:00,189,
b02e4d7e-6fc2-4a01-9ff4-ba3a6ad60cc6,sepeda motor,Honda Beat,Pertalite,125,4484613,15290,Pakuwon Trade Center,"Jl. Raya Lontar, Babatan, Surabaya, East Java, Indonesia",2023-02-18 00:00:00,184,
c7987238-e701-42bc-a4d2-0159decac99f,mobil,Honda Brio,Shell Super,2000,1536167,44147,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-05-13 00:00:00,60,
bc3f1db2-e49e-4462-904d-90f29f0f5ef3,mobil,Daihatsu Xenia,Pertamax,2000,2857596,7276,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-04-17 00:00:00,91,
ad1d0189-4086-4cbc-baa8-336a5cf34b8e,sepeda motor,Vespa Sprint,Pertamax Turbo,1500,1658494,15185,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-11-21 00:00:00,102,
136f71f2-8f0d-4714-9a30-a7e916367525,sepeda motor,Suzuki GSX,Shell Super,1000,4744179,1651,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-06-11 00:00:00,125,
f529ddd9-86ce-47a8-88ac-ea76b64325cc,sepeda motor,Vespa Sprint,Shell Super,1200,1319246,44362,SDN 1 Martapura OKU Timur,"Jalan Merdeka, Baru City, East Ogan Komering Ulu Regency, South Sumatra, Indonesia",2023-04-10 00:00:00,55,
54ff656f-62d1-413a-b332-963e8e37b39a,sepeda motor,Vespa Sprint,Pertalite,150,4734606,45804,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-11-03 00:00:00,96,
eb1dccb2-6f2f-444a-ac42-2264f443e6f5,sepeda motor,Vespa Sprint,Pertalite,200,2194904,3843,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-01-22 00:00:00,74,
8d3a2b20-49b5-423e-b76b-200bd44a526a,sepeda motor,Yamaha NMAX,Pertamax,200,1355690,11151,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-01-22 00:00:00,109,
5557af54-04b1-4369-bbfb-ff96eb7826c1,sepeda motor,Kawasaki Ninja,Pertamax Turbo,200,121505,5846,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-01-23 00:00:00,159,
616014e5-e7ad-481d-9530-bda83f9779a4,sepeda motor,Kawasaki Ninja,Pertamax,1800,2618037,48196,MULYO fotocopy,"Desa, RT.01/RW.08, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-05-14 00:00:00,67,
f8298393-df3e-49dd-a239-cc257ca5144c,sepeda motor,Suzuki GSX,Diesel,1200,1458872,29768,Indomaret Gading Kasri,"Jalan Galunggung, Gading Kasri, Malang City, East Java, Indonesia",2023-02-05 00:00:00,105,
4722581c-120f-4d97-90e8-80789b0340d1,sepeda motor,Kawasaki Ninja,Pertamax,150,1880097,13336,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-04-16 00:00:00,158,
6eaa0157-b6b2-4db3-b009-f23387007f90,sepeda motor,Kawasaki Ninja,Pertalite,200,50215,28178,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-05-11 00:00:00,18,
9816623c-31fb-40b8-99f3-c54a238592a2,sepeda motor,Yamaha NMAX,Shell Super,125,3438450,2041,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-05-26 00:00:00,82,
a1c23aed-4f79-4d6c-adc7-15bb0ac6073b,mobil,Suzuki Ertiga,Pertamax Turbo,1500,1897663,21759,Gubeng,"Surabaya, East Java, Indonesia",2023-01-08 00:00:00,137,
9c711023-8b42-43c3-9ae2-9341ce6e1a55,sepeda motor,Honda Beat,Pertamax Turbo,2000,2810805,23286,Pakuwon Mall,"Jalan Mayjend. Jonosewojo, Babatan, Surabaya, East Java, Indonesia",2023-07-19 00:00:00,185,
7aae0ccc-a011-4e8c-a859-66c426c8cc2a,sepeda motor,Kawasaki Ninja,Pertamax,200,1452625,14253,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-12-15 00:00:00,132,
8922c6df-6dab-42f1-b73d-a39bbbac1a2d,sepeda motor,Yamaha NMAX,Pertalite,1000,1762834,26096,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-06-29 00:00:00,12,
4266d16d-61ee-47c0-a098-121ea816a96a,sepeda motor,Honda Beat,Pertamax Turbo,250,3300723,18748,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-12-17 00:00:00,155,
17dd62e6-2719-46bc-b170-cffa5cf56dd6,mobil,Daihatsu Xenia,Pertamax,1500,22238,38701,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-05-14 00:00:00,192,
3951f53d-c1e9-41bc-a439-7ab707b96384,mobil,Suzuki Ertiga,Diesel,1800,2662569,33518,Pakuwon Trade Center,"Jl. Raya Lontar, Babatan, Surabaya, East Java, Indonesia",2023-06-21 00:00:00,133,
d004e51e-4e04-47a3-b590-baddcda8b3f5,mobil,Toyota Avanza,Pertamax,2000,611570,25913,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-04-07 00:00:00,122,
1efa32a8-18ec-4d49-b3e4-34654c28401b,sepeda motor,Honda Beat,Pertamax Turbo,125,402863,8043,Dicoding Academy,"Jalan Batik Kumeli, Sukaluyu, Bandung City, West Java, Indonesia",2023-03-29 00:00:00,176,
1e27520e-e1e4-4f7d-9969-98db4d883d30,sepeda motor,Suzuki GSX,Shell Super,200,2151933,19501,Pakuwon Trade Center,"Jl. Raya Lontar, Babatan, Surabaya, East Java, Indonesia",2023-07-19 00:00:00,102,
385b79d8-a384-4f5a-af0a-80ac8e858b8d,sepeda motor,Vespa Sprint,Pertamax Turbo,2000,2888863,451,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-08-11 00:00:00,87,
4b3d0a4c-3a13-4eae-a977-f3f0c60e9a37,mobil,Suzuki Ertiga,Diesel,2000,2724568,10477,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-01-08 00:00:00,193,
f0f41684-3df5-4d17-b951-b5a42a1e4079,sepeda motor,Suzuki GSX,Shell Super,125,2627384,44404,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-10-16 00:00:00,157,
863132ee-e2f0-461a-8556-9286498b5a40,sepeda motor,Yamaha NMAX,Diesel,2000,3363581,32866,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-05-28 00:00:00,166,
7212316d-be4c-4ea4-8d34-b7a9943a97d7,mobil,Toyota Avanza,Diesel,125,1782594,3657,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-06-24 00:00:00,26,
5539d63c-50b4-4194-a7d4-8a5ce2422e7a,mobil,Daihatsu Xenia,Pertamax Turbo,125,4712446,42508,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-11-05 00:00:00,98,
f747f699-e65b-4a8e-bee6-3e2a15b1a1dc,mobil,Daihatsu Xenia,Pertalite,100,1636490,39499,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-03-19 00:00:00,134,
64c13e58-685c-4966-aad0-bf85231d31ff,sepeda motor,Suzuki GSX,Pertamax Turbo,100,1804723,27062,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-11-05 00:00:00,54,
46cc85bb-8c18-4c3d-b3e8-c110f46aeb95,sepeda motor,Suzuki GSX,Pertamax Turbo,1200,2818583,38183,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-12-15 00:00:00,24,
cc4e111c-6a5f-4fd4-a279-40e6c22d1410,mobil,Suzuki Ertiga,Diesel,1500,673594,1438,Dicoding Academy,"Jalan Batik Kumeli, Sukaluyu, Bandung City, West Java, Indonesia",2023-12-29 00:00:00,148,
fbe00de9-e1d4-43b3-840b-1c86c3c4a871,mobil,Honda Brio,Pertalite,1500,4693950,304,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-12-16 00:00:00,112,
97530392-6c81-485f-8c60-cd0825ac9119,mobil,Toyota Avanza,Pertamax,1500,2518917,20998,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-08-27 00:00:00,29,
6edaf5ab-878f-4e8d-ae61-3ae5e38028c4,sepeda motor,Honda Beat,Pertamax Turbo,200,4933738,4163,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-08-03 00:00:00,32,
edfb96ad-1aa1-464c-a7d8-096fc7b5f367,sepeda motor,Yamaha NMAX,Pertamax,100,259835,45872,Universitas Negeri Malang,"Jalan Cakrawala, Sumbersari, Malang City, East Java, Indonesia",2023-10-04 00:00:00,30,
9e926071-8546-40e3-bb6a-9a1efb337c1d,sepeda motor,Honda Beat,Shell Super,1800,4072325,43849,Pakuwon Trade Center,"Jl. Raya Lontar, Babatan, Surabaya, East Java, Indonesia",2023-07-24 00:00:00,87,
bf521e1f-a9da-40d9-a00f-07da55f8feb5,mobil,Daihatsu Xenia,Pertamax,1500,1377906,25288,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-04-13 00:00:00,66,
ce974aea-27a6-4c5a-8d60-114057d5b34d,mobil,Toyota Avanza,Pertamax Turbo,250,3988232,45226,Gubeng,"Surabaya, East Java, Indonesia",2023-01-30 00:00:00,9,
2f32505f-9d97-4a07-86be-f5d7823eaf6e,sepeda motor,Yamaha NMAX,Pertamax,200,2565509,21900,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-12-24 00:00:00,192,
4f4ee07f-d2fd-4e23-aee7-21b167994b68,sepeda motor,Kawasaki Ninja,Pertamax Turbo,250,4480548,4553,Universitas Yudharta,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-02-23 00:00:00,107,
0c64ec28-5d47-4505-b917-837800f91c67,sepeda motor,Kawasaki Ninja,Pertamax,1200,2342082,35654,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-03-10 00:00:00,131,
7f4843d8-f2f2-4b2e-935a-8ea315fa3ee8,mobil,Mitsubishi Pajero,Shell Super,150,1936925,10241,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-10-20 00:00:00,176,
46963e5e-4a3b-4058-b558-89b266ebfa20,mobil,Toyota Avanza,Pertamax Turbo,1800,1353240,43871,Stasiun Martapura,"Baru City, East Ogan Komering Ulu Regency, South Sumatra, Indonesia",2023-07-06 00:00:00,62,
cdc9d449-2144-496d-8d09-4df5d97437e1,mobil,Toyota Avanza,Diesel,2000,2600103,44083,Pakuwon Mall,"Jalan Mayjend. Jonosewojo, Babatan, Surabaya, East Java, Indonesia",2023-04-20 00:00:00,98,
ffb97be6-df49-4520-be01-09ccd387b8ec,sepeda motor,Kawasaki Ninja,Pertamax Turbo,1500,71629,7234,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-09-05 00:00:00,39,
